HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-12-30 23:00:00;2024-12-31 00:00:00;DK1;376,640015;50,490002
2024-12-31 00:00:00;2024-12-31 01:00:00;DK1;342,399994;45,900002
2024-12-31 01:00:00;2024-12-31 02:00:00;DK1;420,950012;56,430000
2024-12-31 02:00:00;2024-12-31 03:00:00;DK1;260,339996;34,900002
2024-12-31 03:00:00;2024-12-31 04:00:00;DK1;230,360001;30,879999
2024-12-31 04:00:00;2024-12-31 05:00:00;DK1;225,360001;30,209999
2024-12-31 05:00:00;2024-12-31 06:00:00;DK1;298,390015;40,000000
2024-12-31 06:00:00;2024-12-31 07:00:00;DK1;387,010010;51,880001
2024-12-31 07:00:00;2024-12-31 08:00:00;DK1;585,070007;78,430000
2024-12-31 08:00:00;2024-12-31 09:00:00;DK1;622,590027;83,459999
2024-12-31 09:00:00;2024-12-31 10:00:00;DK1;357,470001;47,919998
2024-12-31 10:00:00;2024-12-31 11:00:00;DK1;316,739990;42,459999
2024-12-31 11:00:00;2024-12-31 12:00:00;DK1;276,829987;37,110001
2024-12-31 12:00:00;2024-12-31 13:00:00;DK1;271,089996;36,340000
2024-12-31 13:00:00;2024-12-31 14:00:00;DK1;149,050003;19,980000
2024-12-31 14:00:00;2024-12-31 15:00:00;DK1;126,820000;17,000000
2024-12-31 15:00:00;2024-12-31 16:00:00;DK1;139,270004;18,670000
2024-12-31 16:00:00;2024-12-31 17:00:00;DK1;156,279999;20,950001
2024-12-31 17:00:00;2024-12-31 18:00:00;DK1;193,800003;25,980000
2024-12-31 18:00:00;2024-12-31 19:00:00;DK1;186,639999;25,020000
2024-12-31 19:00:00;2024-12-31 20:00:00;DK1;141,729996;19,000000
2024-12-31 20:00:00;2024-12-31 21:00:00;DK1;117,120003;15,700000
2024-12-31 21:00:00;2024-12-31 22:00:00;DK1;67,580002;9,060000
2024-12-31 22:00:00;2024-12-31 23:00:00;DK1;3,880000;0,520000
2024-12-31 23:00:00;2025-01-01 00:00:00;DK1;16,110001;2,160000
2025-01-01 00:00:00;2025-01-01 01:00:00;DK1;11,930000;1,600000
2025-01-01 01:00:00;2025-01-01 02:00:00;DK1;12,160000;1,630000
2025-01-01 02:00:00;2025-01-01 03:00:00;DK1;8,130000;1,090000
2025-01-01 03:00:00;2025-01-01 04:00:00;DK1;3,510000;0,470000
2025-01-01 04:00:00;2025-01-01 05:00:00;DK1;0,000000;0,000000
2025-01-01 05:00:00;2025-01-01 06:00:00;DK1;5,670000;0,760000
2025-01-01 06:00:00;2025-01-01 07:00:00;DK1;5,890000;0,790000
2025-01-01 07:00:00;2025-01-01 08:00:00;DK1;14,100000;1,890000
2025-01-01 08:00:00;2025-01-01 09:00:00;DK1;15,810000;2,120000
2025-01-01 09:00:00;2025-01-01 10:00:00;DK1;26,400000;3,540000
2025-01-01 10:00:00;2025-01-01 11:00:00;DK1;27,590000;3,700000
2025-01-01 11:00:00;2025-01-01 12:00:00;DK1;27,969999;3,750000
2025-01-01 12:00:00;2025-01-01 13:00:00;DK1;28,410000;3,810000
2025-01-01 13:00:00;2025-01-01 14:00:00;DK1;40,049999;5,370000
2025-01-01 14:00:00;2025-01-01 15:00:00;DK1;91,580002;12,280000
2025-01-01 15:00:00;2025-01-01 16:00:00;DK1;147,070007;19,719999
2025-01-01 16:00:00;2025-01-01 17:00:00;DK1;165,419998;22,180000
2025-01-01 17:00:00;2025-01-01 18:00:00;DK1;130,070007;17,440001
2025-01-01 18:00:00;2025-01-01 19:00:00;DK1;76,070000;10,200000
2025-01-01 19:00:00;2025-01-01 20:00:00;DK1;59,660000;8,000000
2025-01-01 20:00:00;2025-01-01 21:00:00;DK1;50,189999;6,730000
2025-01-01 21:00:00;2025-01-01 22:00:00;DK1;74,949997;10,050000
2025-01-01 22:00:00;2025-01-01 23:00:00;DK1;52,279999;7,010000
2025-01-01 23:00:00;2025-01-02 00:00:00;DK1;21,110001;2,830000
2025-01-02 00:00:00;2025-01-02 01:00:00;DK1;20,139999;2,700000
2025-01-02 01:00:00;2025-01-02 02:00:00;DK1;26,629999;3,570000
2025-01-02 02:00:00;2025-01-02 03:00:00;DK1;52,360001;7,020000
2025-01-02 03:00:00;2025-01-02 04:00:00;DK1;95,089996;12,750000
2025-01-02 04:00:00;2025-01-02 05:00:00;DK1;224,259995;30,070000
2025-01-02 05:00:00;2025-01-02 06:00:00;DK1;500,660004;67,129997
2025-01-02 06:00:00;2025-01-02 07:00:00;DK1;737,080017;98,830002
2025-01-02 07:00:00;2025-01-02 08:00:00;DK1;906,369995;121,529999
2025-01-02 08:00:00;2025-01-02 09:00:00;DK1;948,880005;127,230003
2025-01-02 09:00:00;2025-01-02 10:00:00;DK1;928,750000;124,529999
2025-01-02 10:00:00;2025-01-02 11:00:00;DK1;832,169983;111,580002
2025-01-02 11:00:00;2025-01-02 12:00:00;DK1;748,789978;100,400002
2025-01-02 12:00:00;2025-01-02 13:00:00;DK1;783,840027;105,099998
2025-01-02 13:00:00;2025-01-02 14:00:00;DK1;829,409973;111,209999
2025-01-02 14:00:00;2025-01-02 15:00:00;DK1;941,049988;126,180000
2025-01-02 15:00:00;2025-01-02 16:00:00;DK1;1008,770020;135,259995
2025-01-02 16:00:00;2025-01-02 17:00:00;DK1;1116,689941;149,729996
2025-01-02 17:00:00;2025-01-02 18:00:00;DK1;1083,430054;145,270004
2025-01-02 18:00:00;2025-01-02 19:00:00;DK1;800,770020;107,370003
2025-01-02 19:00:00;2025-01-02 20:00:00;DK1;765,190002;102,599998
2025-01-02 20:00:00;2025-01-02 21:00:00;DK1;581,280029;77,940002
2025-01-02 21:00:00;2025-01-02 22:00:00;DK1;489,690002;65,660004
2025-01-02 22:00:00;2025-01-02 23:00:00;DK1;371,190002;49,770000
2025-01-02 23:00:00;2025-01-03 00:00:00;DK1;318,399994;42,689999
2025-01-03 00:00:00;2025-01-03 01:00:00;DK1;284,390015;38,130001
2025-01-03 01:00:00;2025-01-03 02:00:00;DK1;262,609985;35,209999
2025-01-03 02:00:00;2025-01-03 03:00:00;DK1;249,339996;33,430000
2025-01-03 03:00:00;2025-01-03 04:00:00;DK1;214,279999;28,730000
2025-01-03 04:00:00;2025-01-03 05:00:00;DK1;233,300003;31,280001
2025-01-03 05:00:00;2025-01-03 06:00:00;DK1;286,709991;38,439999
2025-01-03 06:00:00;2025-01-03 07:00:00;DK1;388,739990;52,119999
2025-01-03 07:00:00;2025-01-03 08:00:00;DK1;598,770020;80,279999
2025-01-03 08:00:00;2025-01-03 09:00:00;DK1;559,460022;75,010002
2025-01-03 09:00:00;2025-01-03 10:00:00;DK1;562,599976;75,430000
2025-01-03 10:00:00;2025-01-03 11:00:00;DK1;465,109985;62,360001
2025-01-03 11:00:00;2025-01-03 12:00:00;DK1;401,940002;53,889999
2025-01-03 12:00:00;2025-01-03 13:00:00;DK1;390,750000;52,389999
2025-01-03 13:00:00;2025-01-03 14:00:00;DK1;400,149994;53,650002
2025-01-03 14:00:00;2025-01-03 15:00:00;DK1;539,849976;72,379997
2025-01-03 15:00:00;2025-01-03 16:00:00;DK1;748,159973;100,309998
2025-01-03 16:00:00;2025-01-03 17:00:00;DK1;786,349976;105,430000
2025-01-03 17:00:00;2025-01-03 18:00:00;DK1;806,190002;108,089996
2025-01-03 18:00:00;2025-01-03 19:00:00;DK1;748,539978;100,360001
2025-01-03 19:00:00;2025-01-03 20:00:00;DK1;609,960022;81,779999
2025-01-03 20:00:00;2025-01-03 21:00:00;DK1;600,340027;80,489998
2025-01-03 21:00:00;2025-01-03 22:00:00;DK1;500,619995;67,120003
2025-01-03 22:00:00;2025-01-03 23:00:00;DK1;559,020020;74,949997
2025-01-03 23:00:00;2025-01-04 00:00:00;DK1;674,609985;90,430000
2025-01-04 00:00:00;2025-01-04 01:00:00;DK1;673,570007;90,290001
2025-01-04 01:00:00;2025-01-04 02:00:00;DK1;672,900024;90,199997
2025-01-04 02:00:00;2025-01-04 03:00:00;DK1;682,739990;91,519997
2025-01-04 03:00:00;2025-01-04 04:00:00;DK1;715,789978;95,949997
2025-01-04 04:00:00;2025-01-04 05:00:00;DK1;761,739990;102,110001
2025-01-04 05:00:00;2025-01-04 06:00:00;DK1;825,530029;110,660004
2025-01-04 06:00:00;2025-01-04 07:00:00;DK1;894,909973;119,959999
2025-01-04 07:00:00;2025-01-04 08:00:00;DK1;957,789978;128,389999
2025-01-04 08:00:00;2025-01-04 09:00:00;DK1;975,400024;130,750000
2025-01-04 09:00:00;2025-01-04 10:00:00;DK1;972,340027;130,339996
2025-01-04 10:00:00;2025-01-04 11:00:00;DK1;957,049988;128,289993
2025-01-04 11:00:00;2025-01-04 12:00:00;DK1;970,030029;130,029999
2025-01-04 12:00:00;2025-01-04 13:00:00;DK1;968,690002;129,850006
2025-01-04 13:00:00;2025-01-04 14:00:00;DK1;1017,549988;136,399994
2025-01-04 14:00:00;2025-01-04 15:00:00;DK1;1034,859985;138,720001
2025-01-04 15:00:00;2025-01-04 16:00:00;DK1;1059,329956;142,000000
2025-01-04 16:00:00;2025-01-04 17:00:00;DK1;1128,260010;151,240005
2025-01-04 17:00:00;2025-01-04 18:00:00;DK1;1073,130005;143,850006
2025-01-04 18:00:00;2025-01-04 19:00:00;DK1;1029,189941;137,960007
2025-01-04 19:00:00;2025-01-04 20:00:00;DK1;966,000000;129,490005
2025-01-04 20:00:00;2025-01-04 21:00:00;DK1;916,320007;122,830002
2025-01-04 21:00:00;2025-01-04 22:00:00;DK1;882,450012;118,290001
2025-01-04 22:00:00;2025-01-04 23:00:00;DK1;816,799988;109,489998
2025-01-04 23:00:00;2025-01-05 00:00:00;DK1;849,070007;113,839996
2025-01-05 00:00:00;2025-01-05 01:00:00;DK1;748,309998;100,330002
2025-01-05 01:00:00;2025-01-05 02:00:00;DK1;698,190002;93,610001
2025-01-05 02:00:00;2025-01-05 03:00:00;DK1;700,130005;93,870003
2025-01-05 03:00:00;2025-01-05 04:00:00;DK1;666,640015;89,379997
2025-01-05 04:00:00;2025-01-05 05:00:00;DK1;623,159973;83,550003
2025-01-05 05:00:00;2025-01-05 06:00:00;DK1;625,919983;83,919998
2025-01-05 06:00:00;2025-01-05 07:00:00;DK1;615,549988;82,529999
2025-01-05 07:00:00;2025-01-05 08:00:00;DK1;626,890015;84,050003
2025-01-05 08:00:00;2025-01-05 09:00:00;DK1;657,090027;88,099998
2025-01-05 09:00:00;2025-01-05 10:00:00;DK1;618,679993;82,949997
2025-01-05 10:00:00;2025-01-05 11:00:00;DK1;662,460022;88,820000
2025-01-05 11:00:00;2025-01-05 12:00:00;DK1;609,059998;81,660004
2025-01-05 12:00:00;2025-01-05 13:00:00;DK1;578,260010;77,529999
2025-01-05 13:00:00;2025-01-05 14:00:00;DK1;507,179993;68,000000
2025-01-05 14:00:00;2025-01-05 15:00:00;DK1;377,700012;50,639999
2025-01-05 15:00:00;2025-01-05 16:00:00;DK1;372,250000;49,910000
2025-01-05 16:00:00;2025-01-05 17:00:00;DK1;472,790009;63,389999
2025-01-05 17:00:00;2025-01-05 18:00:00;DK1;461,160004;61,830002
2025-01-05 18:00:00;2025-01-05 19:00:00;DK1;377,769989;50,650002
2025-01-05 19:00:00;2025-01-05 20:00:00;DK1;274,850006;36,849998
2025-01-05 20:00:00;2025-01-05 21:00:00;DK1;273,880005;36,720001
2025-01-05 21:00:00;2025-01-05 22:00:00;DK1;258,660004;34,680000
2025-01-05 22:00:00;2025-01-05 23:00:00;DK1;209,880005;28,139999
2025-01-05 23:00:00;2025-01-06 00:00:00;DK1;205,259995;27,520000
2025-01-06 00:00:00;2025-01-06 01:00:00;DK1;143,649994;19,260000
2025-01-06 01:00:00;2025-01-06 02:00:00;DK1;84,650002;11,350000
2025-01-06 02:00:00;2025-01-06 03:00:00;DK1;68,620003;9,200000
2025-01-06 03:00:00;2025-01-06 04:00:00;DK1;74,580002;10,000000
2025-01-06 04:00:00;2025-01-06 05:00:00;DK1;110,459999;14,810000
2025-01-06 05:00:00;2025-01-06 06:00:00;DK1;177,660004;23,820000
2025-01-06 06:00:00;2025-01-06 07:00:00;DK1;236,580002;31,719999
2025-01-06 07:00:00;2025-01-06 08:00:00;DK1;295,209991;39,580002
2025-01-06 08:00:00;2025-01-06 09:00:00;DK1;269,100006;36,080002
2025-01-06 09:00:00;2025-01-06 10:00:00;DK1;258,739990;34,689999
2025-01-06 10:00:00;2025-01-06 11:00:00;DK1;244,860001;32,830002
2025-01-06 11:00:00;2025-01-06 12:00:00;DK1;233,300003;31,280001
2025-01-06 12:00:00;2025-01-06 13:00:00;DK1;213,309998;28,600000
2025-01-06 13:00:00;2025-01-06 14:00:00;DK1;191,009995;25,610001
2025-01-06 14:00:00;2025-01-06 15:00:00;DK1;196,309998;26,320000
2025-01-06 15:00:00;2025-01-06 16:00:00;DK1;200,410004;26,870001
2025-01-06 16:00:00;2025-01-06 17:00:00;DK1;236,139999;31,660000
2025-01-06 17:00:00;2025-01-06 18:00:00;DK1;235,539993;31,580000
2025-01-06 18:00:00;2025-01-06 19:00:00;DK1;208,910004;28,010000
2025-01-06 19:00:00;2025-01-06 20:00:00;DK1;185,419998;24,860001
2025-01-06 20:00:00;2025-01-06 21:00:00;DK1;103,080002;13,820000
2025-01-06 21:00:00;2025-01-06 22:00:00;DK1;152,300003;20,420000
2025-01-06 22:00:00;2025-01-06 23:00:00;DK1;75,410004;10,110000
2025-01-06 23:00:00;2025-01-07 00:00:00;DK1;101,449997;13,600000
2025-01-07 00:00:00;2025-01-07 01:00:00;DK1;64,970001;8,710000
2025-01-07 01:00:00;2025-01-07 02:00:00;DK1;66,389999;8,900000
2025-01-07 02:00:00;2025-01-07 03:00:00;DK1;37,369999;5,010000
2025-01-07 03:00:00;2025-01-07 04:00:00;DK1;38,270000;5,130000
2025-01-07 04:00:00;2025-01-07 05:00:00;DK1;43,259998;5,800000
2025-01-07 05:00:00;2025-01-07 06:00:00;DK1;334,250000;44,810001
2025-01-07 06:00:00;2025-01-07 07:00:00;DK1;283,679993;38,029999
2025-01-07 07:00:00;2025-01-07 08:00:00;DK1;277,480011;37,200001
2025-01-07 08:00:00;2025-01-07 09:00:00;DK1;261,149994;35,009998
2025-01-07 09:00:00;2025-01-07 10:00:00;DK1;255,630005;34,270000
2025-01-07 10:00:00;2025-01-07 11:00:00;DK1;258,459991;34,650002
2025-01-07 11:00:00;2025-01-07 12:00:00;DK1;248,619995;33,330002
2025-01-07 12:00:00;2025-01-07 13:00:00;DK1;248,169998;33,270000
2025-01-07 13:00:00;2025-01-07 14:00:00;DK1;248,240005;33,279999
2025-01-07 14:00:00;2025-01-07 15:00:00;DK1;248,020004;33,250000
2025-01-07 15:00:00;2025-01-07 16:00:00;DK1;261,450012;35,049999
2025-01-07 16:00:00;2025-01-07 17:00:00;DK1;286,809998;38,450001
2025-01-07 17:00:00;2025-01-07 18:00:00;DK1;261,149994;35,009998
2025-01-07 18:00:00;2025-01-07 19:00:00;DK1;247,500000;33,180000
2025-01-07 19:00:00;2025-01-07 20:00:00;DK1;187,970001;25,200001
2025-01-07 20:00:00;2025-01-07 21:00:00;DK1;149,330002;20,020000
2025-01-07 21:00:00;2025-01-07 22:00:00;DK1;168,580002;22,600000
2025-01-07 22:00:00;2025-01-07 23:00:00;DK1;277,339996;37,180000
2025-01-07 23:00:00;2025-01-08 00:00:00;DK1;152,919998;20,500000
2025-01-08 00:00:00;2025-01-08 01:00:00;DK1;174,110001;23,340000
2025-01-08 01:00:00;2025-01-08 02:00:00;DK1;178,509995;23,930000
2025-01-08 02:00:00;2025-01-08 03:00:00;DK1;172,089996;23,070000
2025-01-08 03:00:00;2025-01-08 04:00:00;DK1;196,779999;26,379999
2025-01-08 04:00:00;2025-01-08 05:00:00;DK1;212,300003;28,459999
2025-01-08 05:00:00;2025-01-08 06:00:00;DK1;231,169998;30,990000
2025-01-08 06:00:00;2025-01-08 07:00:00;DK1;346,869995;46,500000
2025-01-08 07:00:00;2025-01-08 08:00:00;DK1;439,959991;58,980000
2025-01-08 08:00:00;2025-01-08 09:00:00;DK1;500,609985;67,110001
2025-01-08 09:00:00;2025-01-08 10:00:00;DK1;532,239990;71,349998
2025-01-08 10:00:00;2025-01-08 11:00:00;DK1;552,450012;74,059998
2025-01-08 11:00:00;2025-01-08 12:00:00;DK1;542,010010;72,660004
2025-01-08 12:00:00;2025-01-08 13:00:00;DK1;581,690002;77,980003
2025-01-08 13:00:00;2025-01-08 14:00:00;DK1;634,059998;85,000000
2025-01-08 14:00:00;2025-01-08 15:00:00;DK1;786,229980;105,400002
2025-01-08 15:00:00;2025-01-08 16:00:00;DK1;936,320007;125,519997
2025-01-08 16:00:00;2025-01-08 17:00:00;DK1;1139,670044;152,779999
2025-01-08 17:00:00;2025-01-08 18:00:00;DK1;1113,180054;149,229996
2025-01-08 18:00:00;2025-01-08 19:00:00;DK1;1083,569946;145,259995
2025-01-08 19:00:00;2025-01-08 20:00:00;DK1;882,460022;118,300003
2025-01-08 20:00:00;2025-01-08 21:00:00;DK1;751,020020;100,680000
2025-01-08 21:00:00;2025-01-08 22:00:00;DK1;685,599976;91,910004
2025-01-08 22:00:00;2025-01-08 23:00:00;DK1;681,869995;91,410004
2025-01-08 23:00:00;2025-01-09 00:00:00;DK1;756,830017;101,440002
2025-01-09 00:00:00;2025-01-09 01:00:00;DK1;746,080017;100,000000
2025-01-09 01:00:00;2025-01-09 02:00:00;DK1;736,909973;98,769997
2025-01-09 02:00:00;2025-01-09 03:00:00;DK1;710,419983;95,220001
2025-01-09 03:00:00;2025-01-09 04:00:00;DK1;733,250000;98,279999
2025-01-09 04:00:00;2025-01-09 05:00:00;DK1;765,849976;102,650002
2025-01-09 05:00:00;2025-01-09 06:00:00;DK1;996,320007;133,539993
2025-01-09 06:00:00;2025-01-09 07:00:00;DK1;1110,170044;148,800003
2025-01-09 07:00:00;2025-01-09 08:00:00;DK1;1230,140015;164,880005
2025-01-09 08:00:00;2025-01-09 09:00:00;DK1;1165,010010;156,149994
2025-01-09 09:00:00;2025-01-09 10:00:00;DK1;1101,520020;147,639999
2025-01-09 10:00:00;2025-01-09 11:00:00;DK1;1046,079956;140,210007
2025-01-09 11:00:00;2025-01-09 12:00:00;DK1;956,330017;128,179993
2025-01-09 12:00:00;2025-01-09 13:00:00;DK1;903,880005;121,150002
2025-01-09 13:00:00;2025-01-09 14:00:00;DK1;924,770020;123,949997
2025-01-09 14:00:00;2025-01-09 15:00:00;DK1;953,940002;127,860001
2025-01-09 15:00:00;2025-01-09 16:00:00;DK1;950,210022;127,360001
2025-01-09 16:00:00;2025-01-09 17:00:00;DK1;986,099976;132,169998
2025-01-09 17:00:00;2025-01-09 18:00:00;DK1;1015,270020;136,080002
2025-01-09 18:00:00;2025-01-09 19:00:00;DK1;965,729980;129,440002
2025-01-09 19:00:00;2025-01-09 20:00:00;DK1;889,549988;119,230003
2025-01-09 20:00:00;2025-01-09 21:00:00;DK1;783,309998;104,989998
2025-01-09 21:00:00;2025-01-09 22:00:00;DK1;754,289978;101,099998
2025-01-09 22:00:00;2025-01-09 23:00:00;DK1;657,969971;88,190002
2025-01-09 23:00:00;2025-01-10 00:00:00;DK1;632,640015;84,790001
2025-01-10 00:00:00;2025-01-10 01:00:00;DK1;598,609985;80,230003
2025-01-10 01:00:00;2025-01-10 02:00:00;DK1;531,909973;71,290001
2025-01-10 02:00:00;2025-01-10 03:00:00;DK1;515,200012;69,050003
2025-01-10 03:00:00;2025-01-10 04:00:00;DK1;521,460022;69,889999
2025-01-10 04:00:00;2025-01-10 05:00:00;DK1;626,000000;83,900002
2025-01-10 05:00:00;2025-01-10 06:00:00;DK1;739,330017;99,089996
2025-01-10 06:00:00;2025-01-10 07:00:00;DK1;924,590027;123,919998
2025-01-10 07:00:00;2025-01-10 08:00:00;DK1;1040,609985;139,470001
2025-01-10 08:00:00;2025-01-10 09:00:00;DK1;1021,590027;136,919998
2025-01-10 09:00:00;2025-01-10 10:00:00;DK1;921,979980;123,570000
2025-01-10 10:00:00;2025-01-10 11:00:00;DK1;847,520020;113,589996
2025-01-10 11:00:00;2025-01-10 12:00:00;DK1;801,559998;107,430000
2025-01-10 12:00:00;2025-01-10 13:00:00;DK1;783,500000;105,010002
2025-01-10 13:00:00;2025-01-10 14:00:00;DK1;820,809998;110,010002
2025-01-10 14:00:00;2025-01-10 15:00:00;DK1;960,179993;128,690002
2025-01-10 15:00:00;2025-01-10 16:00:00;DK1;1006,289978;134,869995
2025-01-10 16:00:00;2025-01-10 17:00:00;DK1;1063,670044;142,559998
2025-01-10 17:00:00;2025-01-10 18:00:00;DK1;1075,310059;144,119995
2025-01-10 18:00:00;2025-01-10 19:00:00;DK1;1052,400024;141,050003
2025-01-10 19:00:00;2025-01-10 20:00:00;DK1;961,080017;128,809998
2025-01-10 20:00:00;2025-01-10 21:00:00;DK1;818,489990;109,699997
2025-01-10 21:00:00;2025-01-10 22:00:00;DK1;867,960022;116,330002
2025-01-10 22:00:00;2025-01-10 23:00:00;DK1;819,840027;109,879997
2025-01-10 23:00:00;2025-01-11 00:00:00;DK1;740,940002;99,309998
2025-01-11 00:00:00;2025-01-11 01:00:00;DK1;758,320007;101,639999
2025-01-11 01:00:00;2025-01-11 02:00:00;DK1;704,460022;94,419998
2025-01-11 02:00:00;2025-01-11 03:00:00;DK1;667,369995;89,449997
2025-01-11 03:00:00;2025-01-11 04:00:00;DK1;568,969971;76,260002
2025-01-11 04:00:00;2025-01-11 05:00:00;DK1;500,619995;67,099998
2025-01-11 05:00:00;2025-01-11 06:00:00;DK1;575,530029;77,139999
2025-01-11 06:00:00;2025-01-11 07:00:00;DK1;706,400024;94,680000
2025-01-11 07:00:00;2025-01-11 08:00:00;DK1;803,159973;107,650002
2025-01-11 08:00:00;2025-01-11 09:00:00;DK1;769,510010;103,139999
2025-01-11 09:00:00;2025-01-11 10:00:00;DK1;754,520020;101,129997
2025-01-11 10:00:00;2025-01-11 11:00:00;DK1;679,390015;91,059998
2025-01-11 11:00:00;2025-01-11 12:00:00;DK1;679,390015;91,059998
2025-01-11 12:00:00;2025-01-11 13:00:00;DK1;679,159973;91,029999
2025-01-11 13:00:00;2025-01-11 14:00:00;DK1;666,260010;89,300003
2025-01-11 14:00:00;2025-01-11 15:00:00;DK1;765,190002;102,559998
2025-01-11 15:00:00;2025-01-11 16:00:00;DK1;836,510010;112,120003
2025-01-11 16:00:00;2025-01-11 17:00:00;DK1;893,809998;119,800003
2025-01-11 17:00:00;2025-01-11 18:00:00;DK1;912,760010;122,339996
2025-01-11 18:00:00;2025-01-11 19:00:00;DK1;856,880005;114,849998
2025-01-11 19:00:00;2025-01-11 20:00:00;DK1;806,520020;108,099998
2025-01-11 20:00:00;2025-01-11 21:00:00;DK1;781,900024;104,800003
2025-01-11 21:00:00;2025-01-11 22:00:00;DK1;768,989990;103,070000
2025-01-11 22:00:00;2025-01-11 23:00:00;DK1;788,539978;105,690002
2025-01-11 23:00:00;2025-01-12 00:00:00;DK1;623,539978;83,580002
2025-01-12 00:00:00;2025-01-12 01:00:00;DK1;625,109985;83,790001
2025-01-12 01:00:00;2025-01-12 02:00:00;DK1;647,190002;86,750000
2025-01-12 02:00:00;2025-01-12 03:00:00;DK1;628,169983;84,199997
2025-01-12 03:00:00;2025-01-12 04:00:00;DK1;634,140015;85,000000
2025-01-12 04:00:00;2025-01-12 05:00:00;DK1;624,809998;83,750000
2025-01-12 05:00:00;2025-01-12 06:00:00;DK1;640,849976;85,900002
2025-01-12 06:00:00;2025-01-12 07:00:00;DK1;759,099976;101,750000
2025-01-12 07:00:00;2025-01-12 08:00:00;DK1;855,489990;114,669998
2025-01-12 08:00:00;2025-01-12 09:00:00;DK1;895,770020;120,070000
2025-01-12 09:00:00;2025-01-12 10:00:00;DK1;878,609985;117,769997
2025-01-12 10:00:00;2025-01-12 11:00:00;DK1;787,900024;105,610001
2025-01-12 11:00:00;2025-01-12 12:00:00;DK1;768,349976;102,989998
2025-01-12 12:00:00;2025-01-12 13:00:00;DK1;743,130005;99,610001
2025-01-12 13:00:00;2025-01-12 14:00:00;DK1;781,409973;104,739998
2025-01-12 14:00:00;2025-01-12 15:00:00;DK1;885,549988;118,699997
2025-01-12 15:00:00;2025-01-12 16:00:00;DK1;991,640015;132,919998
2025-01-12 16:00:00;2025-01-12 17:00:00;DK1;1051,920044;141,000000
2025-01-12 17:00:00;2025-01-12 18:00:00;DK1;1094,150024;146,660004
2025-01-12 18:00:00;2025-01-12 19:00:00;DK1;1071,770020;143,660004
2025-01-12 19:00:00;2025-01-12 20:00:00;DK1;1006,109985;134,860001
2025-01-12 20:00:00;2025-01-12 21:00:00;DK1;951,130005;127,489998
2025-01-12 21:00:00;2025-01-12 22:00:00;DK1;904,200012;121,199997
2025-01-12 22:00:00;2025-01-12 23:00:00;DK1;857,200012;114,900002
2025-01-12 23:00:00;2025-01-13 00:00:00;DK1;838,479980;112,389999
2025-01-13 00:00:00;2025-01-13 01:00:00;DK1;783,869995;105,070000
2025-01-13 01:00:00;2025-01-13 02:00:00;DK1;779,320007;104,459999
2025-01-13 02:00:00;2025-01-13 03:00:00;DK1;748,799988;100,370003
2025-01-13 03:00:00;2025-01-13 04:00:00;DK1;675,239990;90,510002
2025-01-13 04:00:00;2025-01-13 05:00:00;DK1;445,089996;59,660000
2025-01-13 05:00:00;2025-01-13 06:00:00;DK1;635,179993;85,139999
2025-01-13 06:00:00;2025-01-13 07:00:00;DK1;910,169983;122,000000
2025-01-13 07:00:00;2025-01-13 08:00:00;DK1;1140,329956;152,850006
2025-01-13 08:00:00;2025-01-13 09:00:00;DK1;859,070007;115,150002
2025-01-13 09:00:00;2025-01-13 10:00:00;DK1;686,429993;92,010002
2025-01-13 10:00:00;2025-01-13 11:00:00;DK1;503,130005;67,440002
2025-01-13 11:00:00;2025-01-13 12:00:00;DK1;426,660004;57,189999
2025-01-13 12:00:00;2025-01-13 13:00:00;DK1;419,429993;56,220001
2025-01-13 13:00:00;2025-01-13 14:00:00;DK1;466,799988;62,570000
2025-01-13 14:00:00;2025-01-13 15:00:00;DK1;423,079987;56,709999
2025-01-13 15:00:00;2025-01-13 16:00:00;DK1;482,470001;64,669998
2025-01-13 16:00:00;2025-01-13 17:00:00;DK1;500,589996;67,099998
2025-01-13 17:00:00;2025-01-13 18:00:00;DK1;374,140015;50,150002
2025-01-13 18:00:00;2025-01-13 19:00:00;DK1;301,329987;40,389999
2025-01-13 19:00:00;2025-01-13 20:00:00;DK1;184,419998;24,719999
2025-01-13 20:00:00;2025-01-13 21:00:00;DK1;170,690002;22,879999
2025-01-13 21:00:00;2025-01-13 22:00:00;DK1;157,339996;21,090000
2025-01-13 22:00:00;2025-01-13 23:00:00;DK1;132,570007;17,770000
2025-01-13 23:00:00;2025-01-14 00:00:00;DK1;275,380005;36,910000
2025-01-14 00:00:00;2025-01-14 01:00:00;DK1;298,440002;40,000000
2025-01-14 01:00:00;2025-01-14 02:00:00;DK1;310,369995;41,599998
2025-01-14 02:00:00;2025-01-14 03:00:00;DK1;315,220001;42,250000
2025-01-14 03:00:00;2025-01-14 04:00:00;DK1;300,079987;40,220001
2025-01-14 04:00:00;2025-01-14 05:00:00;DK1;344,769989;46,209999
2025-01-14 05:00:00;2025-01-14 06:00:00;DK1;376,029999;50,400002
2025-01-14 06:00:00;2025-01-14 07:00:00;DK1;449,820007;60,290001
2025-01-14 07:00:00;2025-01-14 08:00:00;DK1;511,149994;68,510002
2025-01-14 08:00:00;2025-01-14 09:00:00;DK1;470,190002;63,020000
2025-01-14 09:00:00;2025-01-14 10:00:00;DK1;411,170013;55,110001
2025-01-14 10:00:00;2025-01-14 11:00:00;DK1;418,779999;56,130001
